event_id,user_id,placing,army_id,army_name
lWHMeJJE0d,xrXo3Dc33h,3,N2uSbuLvN0,Space Marine
lWHMeJJE0d,GF46EH2DQT,4,GEoM3iLOFN,Harlequins
lWHMeJJE0d,0rgtqt4UP4,5,N2uSbuLvN0,Space Marine
lWHMeJJE0d,FaaZDnWESJ,6,TQG24C1NEf,Talons of the Emperor
lWHMeJJE0d,0UD17PFDDW,7,oIGBgz0rWT,Ork Kommandos
lWHMeJJE0d,25VxFpEV4f,8,3F19iI0Bt3,Death Guard
lWHMeJJE0d,X60PN8RX1Q,9,LT7h2egMXA,Pathfinders
lWHMeJJE0d,ut3hPKwDd7,10,g33HjqCsH4,Warp Coven
lWHMeJJE0d,PUPqH35vHC,11,O68BVNHb2J,Legionary
eE4b5dA37P,cAoi7DjldO,1,GLnXqLn8WO,Troupe
eE4b5dA37P,wt9eReCnBx,2,CRhCbDdZmd,Commorite
eE4b5dA37P,A7KFKMWLLT,3,HTyPzmoxpg,Wyrmblade
eE4b5dA37P,HxXaFcdtKz,4,HTyPzmoxpg,Wyrmblade
eE4b5dA37P,FAGGiEJO2W,5,VNPKVFKkJx,Traitor Space Marine
eE4b5dA37P,TTQY3WPH31,6,HTyPzmoxpg,Wyrmblade
awb9HEgP9E,UpDkdjeEeg,1,oIGBgz0rWT,Ork Kommandos
awb9HEgP9E,1euZuTssll,2,7MZmTkjtvN,Veteran Guardsmen
awb9HEgP9E,AwqT80uGcU,3,dtN8qEq6BG,Hive Fleet
awb9HEgP9E,AB6tk8uBNo,4,iZGEmAny5r,Novitiates
awb9HEgP9E,0tHq731l5s,5,7MZmTkjtvN,Veteran Guardsmen
awb9HEgP9E,IDDGirWBfk,6,VNPKVFKkJx,Traitor Space Marine
awb9HEgP9E,ENg4JMltmB,7,oIGBgz0rWT,Ork Kommandos
awb9HEgP9E,AxUoanyRR2,8,3F19iI0Bt3,Death Guard
awb9HEgP9E,NskT2hEBSB,9,oIGBgz0rWT,Ork Kommandos
awb9HEgP9E,mD7HQO7wff,10,iZGEmAny5r,Novitiates
awb9HEgP9E,yXJz9Ud0a2,11,LT7h2egMXA,Pathfinders
awb9HEgP9E,F3bl9EL3bd,12,VNPKVFKkJx,Traitor Space Marine
awb9HEgP9E,EZ7UrRNzwo,13,HMOIAMPQkF,Hunter Clade
awb9HEgP9E,OIA1ZOFhCE,14,oIGBgz0rWT,Ork Kommandos
TZfp0ZBDYy,gJvGnXrjsP,1,iZGEmAny5r,Novitiates
TZfp0ZBDYy,KtJV3WBOtc,2,HTyPzmoxpg,Wyrmblade
TZfp0ZBDYy,ZZxccHpOVv,3,7MZmTkjtvN,Veteran Guardsmen
TZfp0ZBDYy,yjEmhEY4Ip,4,LT7h2egMXA,Pathfinders
TZfp0ZBDYy,AX8QT6U5BE,5,iZGEmAny5r,Novitiates
TZfp0ZBDYy,4wkNIyjGBP,6,Ht2xxIrENE,Asuryani
TZfp0ZBDYy,lFXa2J9Rtw,7,LT7h2egMXA,Pathfinders
TZfp0ZBDYy,hHYEbcoi6Y,8,Ht2xxIrENE,Asuryani
TZfp0ZBDYy,8CHvTc3HQz,9,oIGBgz0rWT,Ork Kommandos
TZfp0ZBDYy,VLE4LEU6AR,10,g33HjqCsH4,Warp Coven
TZfp0ZBDYy,YMF67TET4A,11,TQG24C1NEf,Talons of the Emperor
TZfp0ZBDYy,KPcgF9Gk23,12,TQG24C1NEf,Talons of the Emperor
TZfp0ZBDYy,WVQLX6DNVE,13,VNPKVFKkJx,Traitor Space Marine
TZfp0ZBDYy,MLBYKQHX3L,14,g33HjqCsH4,Warp Coven
TZfp0ZBDYy,NKUPX1GC1N,15,GLnXqLn8WO,Troupe
TZfp0ZBDYy,ElQqRafcYj,16,EWadqM6wl8,Heretic Astartes
TZfp0ZBDYy,Ug8AqQqWcH,17,HTyPzmoxpg,Wyrmblade
TZfp0ZBDYy,0GHY8JNWVX,18,zNeRNVf78E,Chaos Daemons
TZfp0ZBDYy,CHvdAJY0Nj,19,EWadqM6wl8,Heretic Astartes
4rdBGNNcxW,uGt2lhG5qI,1,CRhCbDdZmd,Commorite
4rdBGNNcxW,kxUtPIbIZk,2,7MZmTkjtvN,Veteran Guardsmen
4rdBGNNcxW,s9tGMYqyTM,3,N2uSbuLvN0,Space Marine
4rdBGNNcxW,0kDIjFblMj,4,5hyGpBvAJL,Cadre Mercenary
4rdBGNNcxW,ekuEAPN8rp,5,iZGEmAny5r,Novitiates
4rdBGNNcxW,UPdKCxZhd9,6,VDpRBmwJeg,Craftworld
4rdBGNNcxW,MOVCSTbxeA,7,oIGBgz0rWT,Ork Kommandos
4rdBGNNcxW,gSZA8tz73u,8,GLnXqLn8WO,Troupe
4rdBGNNcxW,98Qr5f1Zss,9,,
4rdBGNNcxW,NxwcZXN0N1,10,dtN8qEq6BG,Hive Fleet
8kiWViopNl,iK9ZBbIyz0,1,iZGEmAny5r,Novitiates
8kiWViopNl,psmf8I4OQ8,2,GLnXqLn8WO,Troupe
8kiWViopNl,NAG40peBui,3,HTyPzmoxpg,Wyrmblade
8kiWViopNl,PqBEkfPyoM,4,7MZmTkjtvN,Veteran Guardsmen
8kiWViopNl,xSuQkfkUu0,5,oIGBgz0rWT,Ork Kommandos
8kiWViopNl,tqfAPMcHDH,6,pAKAeIH3Ay,Greenskin
SzRJllmuja,fa8YEEeFy4,1,7MZmTkjtvN,Veteran Guardsmen
SzRJllmuja,1HCYdVwlwY,2,Q2QerOGPJE,Grey Knights
SzRJllmuja,uaHpGdHaJm,3,N2uSbuLvN0,Space Marine
SzRJllmuja,myPthg2lKx,4,VNPKVFKkJx,Traitor Space Marine
SzRJllmuja,cPpVoZDUid,5,N2uSbuLvN0,Space Marine
SzRJllmuja,SwuytvL1Uj,6,7MZmTkjtvN,Veteran Guardsmen
SzRJllmuja,7o9OS3R2ov,7,VDpRBmwJeg,Craftworld
SzRJllmuja,VgikwvtQye,8,VNPKVFKkJx,Traitor Space Marine
SzRJllmuja,D0P8pzKdpQ,9,iZGEmAny5r,Novitiates
SzRJllmuja,Q0lp55DYgA,10,LT7h2egMXA,Pathfinders
7Kx7V8EZ7i,njptqk27TI,1,iZGEmAny5r,Novitiates
7Kx7V8EZ7i,X6CKGMc9hg,2,GEoM3iLOFN,Harlequins
7Kx7V8EZ7i,J58GwobOMu,3,VNPKVFKkJx,Traitor Space Marine
7Kx7V8EZ7i,KzGYSlZoW1,4,RVTtA8gCrz,Adeptus Custodes
7Kx7V8EZ7i,HKWsrllzqK,5,7MZmTkjtvN,Veteran Guardsmen
7Kx7V8EZ7i,6oEY7YKE7D,6,Zwe3DsZjl9,Tomb World
7Kx7V8EZ7i,CdHP3yaQ7G,7,oIGBgz0rWT,Ork Kommandos
7Kx7V8EZ7i,75NX7UXV6W,8,dtN8qEq6BG,Hive Fleet
7Kx7V8EZ7i,fc3bQM46s3,9,oIGBgz0rWT,Ork Kommandos
7Kx7V8EZ7i,UG8HFmV45Z,10,vfhoaJsxe1,Astra Militarum
qQzOVF61LL,7u3UsGiOBE,1,3F19iI0Bt3,Death Guard
qQzOVF61LL,n4GstAORAI,2,7MZmTkjtvN,Veteran Guardsmen
qQzOVF61LL,9CR3yKHCLB,3,HMOIAMPQkF,Hunter Clade
qQzOVF61LL,MGJX4QD00D,4,VDpRBmwJeg,Craftworld
qQzOVF61LL,Oi7sHCF8Nd,5,Q2QerOGPJE,Grey Knights
qQzOVF61LL,MTKG4P3WVE,6,oIGBgz0rWT,Ork Kommandos
qQzOVF61LL,8XWltGHC3Y,7,N2uSbuLvN0,Space Marine
qQzOVF61LL,pnHfoKOy8T,8,GLnXqLn8WO,Troupe
5OysJWHnKS,vGNyXe4NgX,1,HTyPzmoxpg,Wyrmblade
5OysJWHnKS,vci7A18SP0,2,EWadqM6wl8,Heretic Astartes
5OysJWHnKS,1B7rte8GOc,3,dtN8qEq6BG,Hive Fleet
5OysJWHnKS,38MH2Rqaib,4,VNPKVFKkJx,Traitor Space Marine
5OysJWHnKS,XA4XPGYPJ5,5,oIGBgz0rWT,Ork Kommandos
5OysJWHnKS,JEtdxFEgJ7,6,VNPKVFKkJx,Traitor Space Marine
5OysJWHnKS,b6XNVRpAGB,7,nEQNnAfnWE,Adepta Sororitas
5OysJWHnKS,l8i0K5zt9e,8,7MZmTkjtvN,Veteran Guardsmen
5OysJWHnKS,628RF7GL7D,9,VNPKVFKkJx,Traitor Space Marine
5OysJWHnKS,UzFQKUWVVX,10,3F19iI0Bt3,Death Guard
bgnwW5qMMI,nAzFCgSgNQ,1,7MZmTkjtvN,Veteran Guardsmen
bgnwW5qMMI,CnkFuC9pN6,2,TQG24C1NEf,Talons of the Emperor
bgnwW5qMMI,idxXfz0ASA,3,oIGBgz0rWT,Ork Kommandos
bgnwW5qMMI,7Jy0GbH7Nq,4,VNPKVFKkJx,Traitor Space Marine
bgnwW5qMMI,OvCtxdlhXR,5,LT7h2egMXA,Pathfinders
bgnwW5qMMI,z2MjI2AZxf,6,HQwaKYxl4M,Ecclesiarchy
RMEykHy2lL,A7KFKMWLLT,1,HTyPzmoxpg,Wyrmblade
RMEykHy2lL,hY0Auty461,2,Ht2xxIrENE,Asuryani
RMEykHy2lL,0iQE00GwZM,3,GLnXqLn8WO,Troupe
RMEykHy2lL,FzYNDlZJjo,4,HTyPzmoxpg,Wyrmblade
RMEykHy2lL,GBCxSKk4ZY,5,TQG24C1NEf,Talons of the Emperor
RMEykHy2lL,C7AJF6MY1R,6,Q2QerOGPJE,Grey Knights
RMEykHy2lL,tHPaNKr2IN,7,Ht2xxIrENE,Asuryani
RMEykHy2lL,lGoa1w2hV2,8,7MZmTkjtvN,Veteran Guardsmen
RMEykHy2lL,HH1jr99mwP,9,CwAEo5fdgJ,Kroot
RMEykHy2lL,dOr4LAJQcJ,10,dtN8qEq6BG,Hive Fleet
RMEykHy2lL,zC557uty2h,11,LT7h2egMXA,Pathfinders
RMEykHy2lL,GNJfGV8ZSN,12,oIGBgz0rWT,Ork Kommandos
RMEykHy2lL,qtR9svbH4j,13,Q2QerOGPJE,Grey Knights
RMEykHy2lL,POQo1ZRS3Z,14,HMOIAMPQkF,Hunter Clade
RMEykHy2lL,TXN5CBKW1R,15,LT7h2egMXA,Pathfinders
RMEykHy2lL,3DK9DqVVlg,16,VNPKVFKkJx,Traitor Space Marine
AKGFloZBkO,uGt2lhG5qI,1,CRhCbDdZmd,Commorite
AKGFloZBkO,9MkzRhbbJ3,2,7MZmTkjtvN,Veteran Guardsmen
AKGFloZBkO,k8oBW6VWr1,3,TQG24C1NEf,Talons of the Emperor
AKGFloZBkO,NxwcZXN0N1,4,dtN8qEq6BG,Hive Fleet
AKGFloZBkO,s9tGMYqyTM,5,N2uSbuLvN0,Space Marine
AKGFloZBkO,ekuEAPN8rp,6,Q2QerOGPJE,Grey Knights
AKGFloZBkO,grwIJuTp3S,7,,
AKGFloZBkO,ncB4ALqi9j,8,,
AKGFloZBkO,ZUFKCwyXer,9,,
sE4fkfwDb5,Fyedb9tvit,1,iZGEmAny5r,Novitiates
sE4fkfwDb5,hHYEbcoi6Y,2,VDpRBmwJeg,Craftworld
sE4fkfwDb5,qUbPdIXRkw,3,7MZmTkjtvN,Veteran Guardsmen
sE4fkfwDb5,J64aoUISJR,4,LT7h2egMXA,Pathfinders
sE4fkfwDb5,skTlUNxtTd,5,HTyPzmoxpg,Wyrmblade
sE4fkfwDb5,80JMMADKA9,6,tRd2ijWxXT,Void-Dancer Troupe
sE4fkfwDb5,B2AK93JFVF,7,GLnXqLn8WO,Troupe
sE4fkfwDb5,BsSqpVRkMq,8,GLnXqLn8WO,Troupe
sE4fkfwDb5,WVQLX6DNVE,9,VNPKVFKkJx,Traitor Space Marine
sE4fkfwDb5,ElQqRafcYj,10,VNPKVFKkJx,Traitor Space Marine
sE4fkfwDb5,WTKHSHosL8,11,7MZmTkjtvN,Veteran Guardsmen
sE4fkfwDb5,zhPCGvywOO,12,LT7h2egMXA,Pathfinders
sE4fkfwDb5,77XQLWBHQQ,13,VNPKVFKkJx,Traitor Space Marine
sE4fkfwDb5,UpDkdjeEeg,14,oIGBgz0rWT,Ork Kommandos
sE4fkfwDb5,ItLbWbutXO,15,LT7h2egMXA,Pathfinders
sE4fkfwDb5,9HGX9UKVt9,16,Q2QerOGPJE,Grey Knights
sE4fkfwDb5,ISYf8u4qCh,17,iZGEmAny5r,Novitiates
sE4fkfwDb5,WPxfKi984k,18,VNPKVFKkJx,Traitor Space Marine
sE4fkfwDb5,ZZxccHpOVv,19,7MZmTkjtvN,Veteran Guardsmen
sE4fkfwDb5,HBLLBJAKX3,20,GLnXqLn8WO,Troupe
sE4fkfwDb5,Sjhb2yH8y1,21,oIGBgz0rWT,Ork Kommandos
sE4fkfwDb5,6icKLEBsVk,22,LT7h2egMXA,Pathfinders
sE4fkfwDb5,CIirYeoDlB,23,HTyPzmoxpg,Wyrmblade
sE4fkfwDb5,0PdqcaOArq,24,VNPKVFKkJx,Traitor Space Marine
sE4fkfwDb5,zD5HAWP0l0,25,3F19iI0Bt3,Death Guard
sE4fkfwDb5,J6KXDDRDYB,26,HTyPzmoxpg,Wyrmblade
sE4fkfwDb5,yjEmhEY4Ip,27,LT7h2egMXA,Pathfinders
sE4fkfwDb5,8MECCHFFJ3,28,VNPKVFKkJx,Traitor Space Marine
sE4fkfwDb5,7ddaLIdnBd,29,g33HjqCsH4,Warp Coven
sE4fkfwDb5,RyzQphmCBn,30,HTyPzmoxpg,Wyrmblade
sE4fkfwDb5,MpXktUocZq,31,GLnXqLn8WO,Troupe
sE4fkfwDb5,EV92NUP616,32,iZGEmAny5r,Novitiates
sE4fkfwDb5,FM6TUTDQT7,33,g33HjqCsH4,Warp Coven
sE4fkfwDb5,4DMD2WJUBU,34,VDpRBmwJeg,Craftworld
sE4fkfwDb5,rSNCCbn6Kj,35,HTyPzmoxpg,Wyrmblade
sE4fkfwDb5,1OyJMBfcKq,36,VDpRBmwJeg,Craftworld
sE4fkfwDb5,AB6tk8uBNo,37,iZGEmAny5r,Novitiates
sE4fkfwDb5,mIOylFwrom,38,VNPKVFKkJx,Traitor Space Marine
sE4fkfwDb5,VP5J5L14RL,39,Q2QerOGPJE,Grey Knights
sE4fkfwDb5,NaMA4kQGDr,40,LT7h2egMXA,Pathfinders
sE4fkfwDb5,bToR3p6F7E,41,oIGBgz0rWT,Ork Kommandos
sE4fkfwDb5,OcluNW0oCT,42,GLnXqLn8WO,Troupe
sE4fkfwDb5,T2DAC63NVM,43,GLnXqLn8WO,Troupe
sE4fkfwDb5,AXW5KJV287,44,LT7h2egMXA,Pathfinders
sE4fkfwDb5,UN8KV8J2V0,45,VNPKVFKkJx,Traitor Space Marine
sE4fkfwDb5,HVKQKR0RA4,46,VNPKVFKkJx,Traitor Space Marine
sE4fkfwDb5,OEbK66GoMC,47,HTyPzmoxpg,Wyrmblade
sE4fkfwDb5,UdnBQawSaG,48,3F19iI0Bt3,Death Guard
sE4fkfwDb5,i2YKqLVKOV,49,g33HjqCsH4,Warp Coven
sE4fkfwDb5,QNKC37VPW7,50,oIGBgz0rWT,Ork Kommandos
okCoTDqwJQ,680LQ5MngK,1,VDpRBmwJeg,Craftworld
okCoTDqwJQ,8pqsISZOhf,2,LT7h2egMXA,Pathfinders
okCoTDqwJQ,R8H4JMLF69,3,VDpRBmwJeg,Craftworld
okCoTDqwJQ,AVVD0L4LVH,4,LT7h2egMXA,Pathfinders
okCoTDqwJQ,GcJlQA2ktQ,5,HTyPzmoxpg,Wyrmblade
okCoTDqwJQ,CkN4GQfA8H,6,EWadqM6wl8,Heretic Astartes
okCoTDqwJQ,ToEtnUvHsd,7,HMOIAMPQkF,Hunter Clade
okCoTDqwJQ,6yqIQmDMef,8,vfhoaJsxe1,Astra Militarum
okCoTDqwJQ,RjlaQggGr1,9,dtN8qEq6BG,Hive Fleet
okCoTDqwJQ,lQNmimxxZM,10,LT7h2egMXA,Pathfinders
okCoTDqwJQ,bh2EtNanBv,11,oIGBgz0rWT,Ork Kommandos
okCoTDqwJQ,h2PyoGs0Fw,12,LT7h2egMXA,Pathfinders
okCoTDqwJQ,UWUozzHPHd,13,TQG24C1NEf,Talons of the Emperor
okCoTDqwJQ,os8iGG2QsR,14,HMOIAMPQkF,Hunter Clade
okCoTDqwJQ,G433CA57J8,15,Zwe3DsZjl9,Tomb World
okCoTDqwJQ,K1Zl5bRusB,16,VDpRBmwJeg,Craftworld
1E0H4V4D03,4QMlnuptfr,1,3F19iI0Bt3,Death Guard
1E0H4V4D03,vGNyXe4NgX,2,VDpRBmwJeg,Craftworld
1E0H4V4D03,MBQNXAP0RG,3,YHDcQGGxCo,Imperial Guard
1E0H4V4D03,0LLF12RACR,4,GLnXqLn8WO,Troupe
1E0H4V4D03,BX79MV7DRU,5,TQG24C1NEf,Talons of the Emperor
1E0H4V4D03,GJBPenmp6M,6,HTyPzmoxpg,Wyrmblade
1E0H4V4D03,xoXQKVykmx,7,nEQNnAfnWE,Adepta Sororitas
1E0H4V4D03,E9A15B10AP,8,Q2QerOGPJE,Grey Knights
1E0H4V4D03,FU6dLt3orC,9,vfhoaJsxe1,Astra Militarum
1E0H4V4D03,3V3XU21L4M,10,R4IaYOKArx,Corsair Voidscarred
1E0H4V4D03,CACiuaU6mp,11,,
1E0H4V4D03,2ais6LqH50,12,,
hZffMzrBqG,NwqmHpsxIj,1,7MZmTkjtvN,Veteran Guardsmen
hZffMzrBqG,mOo5ahzFkr,2,HTyPzmoxpg,Wyrmblade
hZffMzrBqG,KDPP0D5E4E,3,tRd2ijWxXT,Void-Dancer Troupe
hZffMzrBqG,XDY9KGQ53H,4,7MZmTkjtvN,Veteran Guardsmen
hZffMzrBqG,PX93FK3WMU,5,O68BVNHb2J,Legionary
hZffMzrBqG,ouEpcRy8Ot,6,O68BVNHb2J,Legionary
hZffMzrBqG,OtPBBGiO3W,7,oIGBgz0rWT,Ork Kommandos
hZffMzrBqG,741GDWXF95,8,TQG24C1NEf,Talons of the Emperor
hZffMzrBqG,x8FYBrEmnr,9,O68BVNHb2J,Legionary
hZffMzrBqG,zwojyjy2qW,10,7MZmTkjtvN,Veteran Guardsmen
hZffMzrBqG,pOgAWYhRuP,11,tRd2ijWxXT,Void-Dancer Troupe
hZffMzrBqG,otQPJLSGrs,12,HTyPzmoxpg,Wyrmblade
hZffMzrBqG,0aJRP2h4nz,13,HMOIAMPQkF,Hunter Clade
hZffMzrBqG,GH99TnaU12,14,oIGBgz0rWT,Ork Kommandos
VFf2DgS98S,KdpAF7i0FD,1,iZGEmAny5r,Novitiates
VFf2DgS98S,jG8pyjjQhk,2,iZGEmAny5r,Novitiates
VFf2DgS98S,NbBGzU06eG,3,O68BVNHb2J,Legionary
VFf2DgS98S,hDuFi9A6cj,4,HTyPzmoxpg,Wyrmblade
VFf2DgS98S,D842YQV6E2,5,GLnXqLn8WO,Troupe
VFf2DgS98S,njptqk27TI,6,iZGEmAny5r,Novitiates
VFf2DgS98S,yHejrg3M3J,7,oIGBgz0rWT,Ork Kommandos
VFf2DgS98S,bap109kB5m,8,1IUMpjhygZ,Deathwatch
VFf2DgS98S,G9F0lPyrap,9,TQG24C1NEf,Talons of the Emperor
VFf2DgS98S,AIiLv72hcB,10,O68BVNHb2J,Legionary
VFf2DgS98S,1lCEezaAcD,11,g33HjqCsH4,Warp Coven
VFf2DgS98S,8HHsdkG0dD,12,tRd2ijWxXT,Void-Dancer Troupe
VFf2DgS98S,X6CKGMc9hg,13,tRd2ijWxXT,Void-Dancer Troupe
VFf2DgS98S,sZ83MT0tkU,14,ZtYQzUFC68,Adeptus Mechanicus
VFf2DgS98S,RCL2BG9FHN,15,HQwaKYxl4M,Ecclesiarchy
VFf2DgS98S,cTcGmBIr5Q,16,VDpRBmwJeg,Craftworld
VFf2DgS98S,q7umrgrpDb,17,HMOIAMPQkF,Hunter Clade
VFf2DgS98S,abjvO5W24s,18,oIGBgz0rWT,Ork Kommandos
VFf2DgS98S,V4stcAD41n,19,vfhoaJsxe1,Astra Militarum
xoQd2cl9fN,fjOFQ7O0ck,1,BVZmx8Bp1S,Tyranids
xoQd2cl9fN,mYb5o8vi2x,2,O68BVNHb2J,Legionary
xoQd2cl9fN,A6zjQDVlzS,3,7MZmTkjtvN,Veteran Guardsmen
xoQd2cl9fN,ynm22ORyNc,4,7MZmTkjtvN,Veteran Guardsmen
xoQd2cl9fN,8tB9lLL3JF,5,Zwe3DsZjl9,Tomb World
xoQd2cl9fN,puCdlgYIoQ,6,3F19iI0Bt3,Death Guard
xoQd2cl9fN,usfJkywKJI,7,GEoM3iLOFN,Harlequins
xoQd2cl9fN,7ACG1jw0gX,8,atAe92X7gE,Adeptus Astartes
xoQd2cl9fN,tpY05Vwl8d,9,iZGEmAny5r,Novitiates
xoQd2cl9fN,VLox2bEhVW,10,5hyGpBvAJL,Cadre Mercenary
xoQd2cl9fN,XQWqAGgDQt,11,tRd2ijWxXT,Void-Dancer Troupe
xoQd2cl9fN,XD69OtzEsc,12,YHDcQGGxCo,Imperial Guard
xoQd2cl9fN,IbGFN1pBgK,13,oIGBgz0rWT,Ork Kommandos
xoQd2cl9fN,fgNIFo5cDH,14,CwAEo5fdgJ,Kroot
dIMGlewGuc,4XnRbPC5CU,1,7MZmTkjtvN,Veteran Guardsmen
dIMGlewGuc,2o93uvAsRJ,2,oIGBgz0rWT,Ork Kommandos
dIMGlewGuc,2feDz6cs5z,3,O68BVNHb2J,Legionary
dIMGlewGuc,GJP6KBMG9A,4,3F19iI0Bt3,Death Guard
HFFxYeZHjf,ElQqRafcYj,1,O68BVNHb2J,Legionary
HFFxYeZHjf,ZZxccHpOVv,2,7MZmTkjtvN,Veteran Guardsmen
HFFxYeZHjf,B2AK93JFVF,3,tRd2ijWxXT,Void-Dancer Troupe
HFFxYeZHjf,J6KXDDRDYB,4,HTyPzmoxpg,Wyrmblade
HFFxYeZHjf,ISYf8u4qCh,5,iZGEmAny5r,Novitiates
HFFxYeZHjf,9HGX9UKVt9,6,HTyPzmoxpg,Wyrmblade
HFFxYeZHjf,6icKLEBsVk,7,7MZmTkjtvN,Veteran Guardsmen
HFFxYeZHjf,zhPCGvywOO,8,LT7h2egMXA,Pathfinders
HFFxYeZHjf,1OyJMBfcKq,9,HTyPzmoxpg,Wyrmblade
HFFxYeZHjf,ENtBNZUCQf,10,HTyPzmoxpg,Wyrmblade
HFFxYeZHjf,iLXmlqqr87,11,LT7h2egMXA,Pathfinders
HFFxYeZHjf,AVKOC7VJcp,12,tRd2ijWxXT,Void-Dancer Troupe
HFFxYeZHjf,4F45K8AEQ5,13,HTyPzmoxpg,Wyrmblade
HFFxYeZHjf,ftCD3v1L32,14,7MZmTkjtvN,Veteran Guardsmen
HFFxYeZHjf,JB4MF7X9GK,15,7MZmTkjtvN,Veteran Guardsmen
HFFxYeZHjf,YMF67TET4A,16,TQG24C1NEf,Talons of the Emperor
HFFxYeZHjf,8CHvTc3HQz,17,oIGBgz0rWT,Ork Kommandos
HFFxYeZHjf,Sjhb2yH8y1,18,oIGBgz0rWT,Ork Kommandos
HFFxYeZHjf,80JMMADKA9,19,tRd2ijWxXT,Void-Dancer Troupe
HFFxYeZHjf,5PNUoRQEvB,20,O68BVNHb2J,Legionary
HFFxYeZHjf,FBGcWUelHl,21,tRd2ijWxXT,Void-Dancer Troupe
HFFxYeZHjf,0PdqcaOArq,22,O68BVNHb2J,Legionary
HFFxYeZHjf,KtJV3WBOtc,23,HTyPzmoxpg,Wyrmblade
HFFxYeZHjf,lFXa2J9Rtw,24,LT7h2egMXA,Pathfinders
HFFxYeZHjf,WVQLX6DNVE,25,7MZmTkjtvN,Veteran Guardsmen
HFFxYeZHjf,o3RMwB53vQ,26,R4IaYOKArx,Corsair Voidscarred
HFFxYeZHjf,hHYEbcoi6Y,27,R4IaYOKArx,Corsair Voidscarred
HFFxYeZHjf,Lpw9MyY5zH,28,oIGBgz0rWT,Ork Kommandos
HFFxYeZHjf,yjEmhEY4Ip,29,LT7h2egMXA,Pathfinders
HFFxYeZHjf,NKUPX1GC1N,30,iZGEmAny5r,Novitiates
HFFxYeZHjf,10K28K7AEJ,31,oIGBgz0rWT,Ork Kommandos
HFFxYeZHjf,YzuEUDkgjT,32,iZGEmAny5r,Novitiates
HFFxYeZHjf,0GHY8JNWVX,33,N2uSbuLvN0,Space Marine
HFFxYeZHjf,4wkNIyjGBP,34,R4IaYOKArx,Corsair Voidscarred
HFFxYeZHjf,UrmrnECLeb,35,LT7h2egMXA,Pathfinders
HFFxYeZHjf,GpWrmOyyAo,36,dtN8qEq6BG,Hive Fleet
OolpOeJPro,7zKpQHNueb,1,LT7h2egMXA,Pathfinders
OolpOeJPro,T0ph2BnwLw,2,tRd2ijWxXT,Void-Dancer Troupe
OolpOeJPro,22WdE49qNp,3,7MZmTkjtvN,Veteran Guardsmen
OolpOeJPro,a9coB4irYC,4,HTyPzmoxpg,Wyrmblade
OolpOeJPro,J4OVCegQjI,5,iZGEmAny5r,Novitiates
OolpOeJPro,LsFNNVDVoQ,6,7MZmTkjtvN,Veteran Guardsmen
OolpOeJPro,yqZakqrnDZ,7,3F19iI0Bt3,Death Guard
OolpOeJPro,I0Kj9bt3n6,8,7MZmTkjtvN,Veteran Guardsmen
OolpOeJPro,PosEx5laFm,9,O68BVNHb2J,Legionary
OolpOeJPro,tL4VSa8DUb,10,atAe92X7gE,Adeptus Astartes
4Al5EEnmN7,D5iOfeJbqt,1,3F19iI0Bt3,Death Guard
4Al5EEnmN7,lQNmimxxZM,2,LT7h2egMXA,Pathfinders
4Al5EEnmN7,sbNjkieU8a,3,HTyPzmoxpg,Wyrmblade
4Al5EEnmN7,oRlH0Tojvu,4,R4IaYOKArx,Corsair Voidscarred
4Al5EEnmN7,UGKLYXFG6T,5,7MZmTkjtvN,Veteran Guardsmen
4Al5EEnmN7,UHQB8R2CHf,6,HTyPzmoxpg,Wyrmblade
4Al5EEnmN7,K3Posf8zQ7,7,tRd2ijWxXT,Void-Dancer Troupe
4Al5EEnmN7,60YUBJPLFQ,8,tRd2ijWxXT,Void-Dancer Troupe
4Al5EEnmN7,YzAEb5xgJT,9,3F19iI0Bt3,Death Guard
4Al5EEnmN7,khkKG7xfzJ,10,7MZmTkjtvN,Veteran Guardsmen
4Al5EEnmN7,AA58gNLKd8,11,HTyPzmoxpg,Wyrmblade
4Al5EEnmN7,VhXcGgLEhA,12,N2uSbuLvN0,Space Marine
wfFWvfoXDT,VC8CRJ80HP,1,tRd2ijWxXT,Void-Dancer Troupe
wfFWvfoXDT,laX5ZomN2B,2,N2uSbuLvN0,Space Marine
wfFWvfoXDT,FQugiTL7nN,3,dtN8qEq6BG,Hive Fleet
wfFWvfoXDT,mvt7FN9uXU,4,N2uSbuLvN0,Space Marine
wfFWvfoXDT,0SHoBCjM4z,5,iZGEmAny5r,Novitiates
wfFWvfoXDT,GD8QZLRosf,6,CQzT6oLWpi,Chaos Daemons
wfFWvfoXDT,hdaiDTqJlE,7,7MZmTkjtvN,Veteran Guardsmen
wfFWvfoXDT,FsAUm5GKIe,8,i6brz7vN9F, Chaos Daemons
wfFWvfoXDT,soa2w6yuSe,9,7MZmTkjtvN,Veteran Guardsmen
cEhr4bvyFy,9MkzRhbbJ3,1,7MZmTkjtvN,Veteran Guardsmen
cEhr4bvyFy,9nByrCvHby,2,R4IaYOKArx,Corsair Voidscarred
cEhr4bvyFy,NxwcZXN0N1,3,HTyPzmoxpg,Wyrmblade
cEhr4bvyFy,uTiKHENDlK,4,TQG24C1NEf,Talons of the Emperor
cEhr4bvyFy,PQcAd8uX57,5,Q2QerOGPJE,Grey Knights
cEhr4bvyFy,6vgUl9VNby,6,iZGEmAny5r,Novitiates
